Player Name,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s,Opposition Team
Bikram Sob,2,2,1,1,1,1,4,25,0,0,0,0,0,P.N.G.
Bikram Sob,1,1,0,1,1,1,10,10,0,0,0,0,0,U.A.E.
Bikram Sob,1,1,0,2,2,2,3,66.66,0,0,0,0,0,Oman
Bilal Asif,1,1,0,2,2,2,7,28.57,0,0,0,0,0,England
Bilal Asif,2,2,0,38,38,19,42,90.47,0,0,1,6,1,Zimbabwe
Bilal Khan,1,-,-,-,-,-,-,-,-,-,-,-,-,Ireland
Bilal Khan,1,-,-,-,-,-,-,-,-,-,-,-,-,Netherlands
Bilal Khan,6,-,-,-,-,-,-,-,-,-,-,-,-,P.N.G.
Bilal Khan,1,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
Bilal Khan,7,5,2,0,0*,0,8,0,0,0,3,0,0,Namibia
Bilal Khan,1,1,0,0,0,0,7,0,0,0,1,0,0,Sri Lanka
Bilal Khan,1,1,1,0,0*,-,1,0,0,0,0,0,0,West Indies
Bilal Khan,6,1,1,1,1*,-,8,12.5,0,0,0,0,0,U.S.A.
Bilal Khan,8,3,1,5,3,2.5,12,41.66,0,0,0,0,0,U.A.E.
Bilal Khan,6,4,4,6,3*,-,14,42.85,0,0,0,0,0,Scotland
Bilal Khan,7,4,2,18,9,9,19,94.73,0,0,1,1,1,Nepal
Bilawal Bhatti,2,2,0,9,9,4.5,13,69.23,0,0,1,1,0,New Zealand
Bilawal Bhatti,5,2,1,19,18,19,14,135.71,0,0,0,2,0,Sri Lanka
Bilawal Bhatti,3,3,0,61,39,20.33,48,127.08,0,0,0,7,2,South Africa
BJ Haddin,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
BJ Haddin,2,2,0,18,10,9,30,60,0,0,0,2,0,Bangladesh
BJ Haddin,1,1,1,20,20*,-,9,222.22,0,0,0,2,1,Afghanistan
BJ Haddin,6,6,0,71,23,11.83,98,72.44,0,0,0,3,3,South Africa
BJ Haddin,4,3,0,83,43,27.66,101,82.17,0,0,0,6,2,West Indies
BJ Haddin,1,1,0,88,88,88,84,104.76,0,1,0,11,2,Canada
BJ Haddin,3,3,0,124,49,41.33,190,65.26,0,0,0,7,5,Zimbabwe
BJ Haddin,10,9,4,151,53,30.2,164,92.07,0,1,0,19,2,India
BJ Haddin,10,9,5,158,42,39.5,194,81.44,0,0,0,14,2,Pakistan
BJ Haddin,12,11,2,203,50,22.55,256,79.29,0,1,0,24,2,Sri Lanka
BJ Haddin,8,7,0,290,110,41.42,312,92.94,1,2,1,27,10,New Zealand
BJ Haddin,14,13,1,361,54,30.08,396,91.16,0,1,0,45,4,England
BJ McCarthy,6,-,-,-,-,-,-,-,-,-,-,-,-,U.A.E.
BJ McCarthy,1,-,-,-,-,-,-,-,-,-,-,-,-,U.S.A.
BJ McCarthy,1,1,0,1,1,1,3,33.33,0,0,0,0,0,Pakistan
BJ McCarthy,1,1,0,2,2,2,10,20,0,0,0,0,0,Zimbabwe
BJ McCarthy,1,1,1,4,4*,-,2,200,0,0,0,1,0,Nepal
BJ McCarthy,3,1,0,5,5,5,4,125,0,0,0,0,0,Scotland
BJ McCarthy,3,2,0,6,6,3,21,28.57,0,0,1,0,0,Netherlands
BJ McCarthy,3,3,0,10,5,3.33,24,41.66,0,0,1,0,0,Sri Lanka
BJ McCarthy,1,1,0,13,13,13,29,44.82,0,0,0,2,0,Australia
BJ McCarthy,3,2,1,13,12,13,24,54.16,0,0,0,1,0,Bangladesh
BJ McCarthy,2,2,1,22,16*,22,36,61.11,0,0,0,1,0,New Zealand
BJ McCarthy,11,8,3,43,18,8.6,69,62.31,0,0,2,4,0,Afghanistan
BJ McCarthy,4,3,0,46,41,15.33,54,85.18,0,0,0,4,1,England
BJ McCarthy,4,4,1,47,17*,15.66,61,77.04,0,0,0,5,1,West Indies
BJ Watling,1,-,-,-,-,-,-,-,-,-,-,-,-,Pakistan
BJ Watling,3,3,0,10,7,3.33,39,25.64,0,0,0,0,0,England
BJ Watling,3,3,0,16,14,5.33,34,47.05,0,0,1,1,0,India
BJ Watling,2,2,0,19,19,9.5,17,111.76,0,0,1,3,0,Zimbabwe
BJ Watling,4,4,0,27,20,6.75,74,36.48,0,0,1,2,0,Bangladesh
BJ Watling,3,3,0,31,17,10.33,48,64.58,0,0,0,3,0,Australia
BJ Watling,3,3,0,77,45,25.66,151,50.99,0,0,0,9,0,South Africa
BJ Watling,3,3,1,172,72*,86,207,83.09,0,2,0,13,3,West Indies
BJ Watling,6,4,1,221,96*,73.66,268,82.46,0,3,0,27,0,Sri Lanka
BKG Mendis,1,-,-,-,-,-,-,-,-,-,-,-,-,Oman
BKG Mendis,6,6,0,38,20,6.33,73,52.05,0,0,4,4,0,New Zealand
BKG Mendis,3,3,0,59,51,19.66,67,88.05,0,1,1,9,0,Ireland
BKG Mendis,2,2,0,67,66,33.5,72,93.05,0,1,0,4,3,Scotland
BKG Mendis,1,1,0,78,78,78,63,123.8,0,1,0,10,0,U.A.E.
BKG Mendis,11,11,0,219,89,19.9,303,72.27,0,1,1,28,2,India
BKG Mendis,5,5,0,252,122,50.4,225,112,1,1,0,27,7,Pakistan
BKG Mendis,10,10,0,287,77,28.7,315,91.11,0,3,2,27,8,England
BKG Mendis,10,10,2,303,92,37.87,321,94.39,0,3,1,27,5,Afghanistan
BKG Mendis,14,13,3,314,86,31.4,369,85.09,0,2,3,38,2,Zimbabwe
BKG Mendis,7,7,1,365,119,60.83,355,102.81,1,2,0,35,7,West Indies
BKG Mendis,12,12,2,462,87*,46.2,534,86.51,0,4,0,43,6,Australia
BKG Mendis,15,14,1,461,102,35.46,613,75.2,1,3,1,38,8,Bangladesh
BKG Mendis,18,18,0,514,76,28.55,625,82.24,0,4,1,48,12,South Africa
BM Duckett,3,3,0,23,20,7.66,42,54.76,0,0,1,1,0,South Africa
BM Duckett,3,3,0,123,63,41,152,80.92,0,2,1,10,1,Bangladesh
BM Duckett,2,2,1,155,107*,155,127,122.04,1,0,0,18,3,Ireland
BM Scholtz,1,-,-,-,-,-,-,-,-,-,-,-,-,Jersey
BM Scholtz,1,1,0,1,1,1,3,33.33,0,0,0,0,0,Canada
BM Scholtz,6,3,1,3,2,1.5,12,25,0,0,1,0,0,Nepal
BM Scholtz,7,3,2,18,7*,18,16,112.5,0,0,0,2,0,P.N.G.
BM Scholtz,7,5,4,32,17*,32,69,46.37,0,0,1,1,1,U.S.A.
BM Scholtz,7,3,2,36,30,36,68,52.94,0,0,0,1,0,Oman
BM Scholtz,6,4,2,38,18*,19,57,66.66,0,0,0,1,0,U.A.E.
BM Scholtz,6,4,0,48,30,12,68,70.58,0,0,0,5,1,Scotland
BM Tickner,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
BM Tickner,3,1,1,0,0*,-,0,-,0,0,0,0,0,Ireland
BM Tickner,2,1,1,1,1*,-,3,33.33,0,0,0,0,0,Netherlands
BM Tickner,3,3,2,3,2,3,10,30,0,0,0,0,0,India
BM Tickner,2,1,0,6,6,6,11,54.54,0,0,0,0,0,Pakistan
BM Tickner,2,1,1,6,6*,-,4,150,0,0,0,1,0,Sri Lanka
BM Wheeler,1,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
BM Wheeler,2,1,1,13,13*,-,11,118.18,0,0,0,2,0,South Africa
BM Wheeler,3,3,3,45,39*,-,36,125,0,0,0,2,3,England
BMAJ Mendis,3,1,0,5,5,5,7,71.42,0,0,0,1,0,Bangladesh
BMAJ Mendis,3,1,0,7,7,7,8,87.5,0,0,0,1,0,Zimbabwe
BMAJ Mendis,1,1,1,9,9*,-,17,52.94,0,0,0,0,0,Afghanistan
BMAJ Mendis,2,2,0,13,8,6.5,17,76.47,0,0,0,2,0,West Indies
BMAJ Mendis,1,1,0,18,18,18,46,39.13,0,0,0,1,1,South Africa
BMAJ Mendis,2,2,1,47,34*,47,34,138.23,0,0,0,4,2,Scotland
BMAJ Mendis,5,5,1,59,19,14.75,71,83.09,0,0,0,5,1,Pakistan
BMAJ Mendis,12,7,0,61,23,8.71,72,84.72,0,0,1,4,3,New Zealand
BMAJ Mendis,10,8,1,68,26,9.71,114,59.64,0,0,0,4,2,Australia
BMAJ Mendis,13,10,4,142,48,23.66,153,92.81,0,0,1,9,3,England
BMAJ Mendis,6,6,2,207,72,51.75,230,90,0,1,0,17,1,India
BN Cooper,1,1,0,3,3,3,2,150,0,0,0,0,0,Kenya
BN Cooper,3,3,1,6,6,3,12,50,0,0,1,1,0,Ireland
BN Cooper,2,2,0,10,10,5,11,90.9,0,0,1,0,0,Scotland
BN Cooper,2,2,0,39,20,19.5,35,111.42,0,0,0,8,0,Nepal
BN Cooper,2,2,0,55,35,27.5,88,62.5,0,0,0,6,2,Zimbabwe
BN Cooper,3,1,0,74,74,74,59,125.42,0,1,0,8,2,Canada
BOP Fernando,1,1,0,1,1,1,14,7.14,0,0,0,0,0,Pakistan
BOP Fernando,1,1,0,2,2,2,3,66.66,0,0,0,0,0,West Indies
BOP Fernando,1,1,0,18,18,18,24,75,0,0,0,0,1,England
BOP Fernando,5,5,0,127,49,25.4,189,67.19,0,0,1,15,2,South Africa
BP Kruger,1,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh
BP Kruger,1,-,-,-,-,-,-,-,-,-,-,-,-,Canada
BP Kruger,1,1,0,8,8,8,12,66.66,0,0,0,1,0,India
BP Kruger,1,1,0,9,9,9,17,52.94,0,0,0,0,0,Ireland
BP Kruger,1,1,0,15,15,15,21,71.42,0,0,0,2,0,Afghanistan
BP Loots,1,-,-,-,-,-,-,-,-,-,-,-,-,Afghanistan
BP Loots,1,-,-,-,-,-,-,-,-,-,-,-,-,England
BP Loots,1,1,0,0,0,0,1,0,0,0,1,0,0,West Indies
BP Loots,1,1,0,6,6,6,7,85.71,0,0,0,0,1,South Africa
BP Loots,3,3,2,10,9*,10,19,52.63,0,0,0,0,1,Ireland
BR McDermott,2,2,0,28,28,14,50,56,0,0,1,2,0,West Indies
BR McDermott,3,3,0,195,104,65,228,85.52,1,1,0,17,5,Pakistan
BRM Taylor,1,1,0,0,0,0,1,0,0,0,1,0,0,Canada
BRM Taylor,1,1,0,26,26,26,36,72.22,0,0,0,5,0,Kenya
BRM Taylor,1,1,0,44,44,44,54,81.48,0,0,0,4,1,Scotland
BRM Taylor,1,1,0,46,46,46,51,90.19,0,0,0,4,0,Hong Kong
BRM Taylor,3,3,0,58,32,19.33,64,90.62,0,0,0,8,0,Australia
BRM Taylor,2,2,0,62,47,31,71,87.32,0,0,0,6,1,U.A.E.
BRM Taylor,2,2,0,122,71,61,134,91.04,0,2,0,13,3,Netherlands
BRM Taylor,10,10,0,297,138,29.7,359,82.72,1,0,1,33,6,West Indies
BRM Taylor,8,8,0,328,138,41,386,84.97,1,2,3,29,8,India
BRM Taylor,11,10,0,318,121,31.8,379,83.9,1,1,1,30,6,Ireland
BRM Taylor,6,6,1,316,119*,63.2,367,86.1,1,2,0,31,2,Sri Lanka
BRM Taylor,11,11,1,380,145*,38,448,84.82,1,1,1,36,3,South Africa
BRM Taylor,10,10,1,404,125,44.88,457,88.4,1,2,0,25,14,Afghanistan
BRM Taylor,7,7,2,481,128*,96.2,485,99.17,2,3,0,44,11,New Zealand
BRM Taylor,11,11,1,546,112,54.6,683,79.94,1,5,0,53,6,Pakistan
BRM Taylor,28,28,0,737,106,26.32,982,75.05,1,4,3,76,7,Bangladesh
BT Foakes,1,1,1,61,61*,-,76,80.26,0,1,0,3,1,Ireland
BTJ Wheal,1,-,-,-,-,-,-,-,-,-,-,-,-,West Indies
BTJ Wheal,4,1,1,0,0*,-,1,0,0,0,0,0,0,Afghanistan
BTJ Wheal,1,1,0,0,0,0,0,-,0,0,1,0,0,Sri Lanka
BTJ Wheal,2,1,1,0,0*,-,3,0,0,0,0,0,0,U.A.E.
BTJ Wheal,1,1,0,0,0,0,1,0,0,0,1,0,0,Zimbabwe
BTJ Wheal,3,2,1,2,2*,2,16,12.5,0,0,1,0,0,Hong Kong
BTJ Wheal,1,1,0,14,14,14,10,140,0,0,0,3,0,Ireland
BV Vitori,4,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh
BV Vitori,1,1,0,0,0,0,2,0,0,0,1,0,0,New Zealand
BV Vitori,1,1,0,0,0,0,2,0,0,0,1,0,0,Sri Lanka
BV Vitori,6,2,1,3,3*,3,4,75,0,0,1,0,0,Pakistan
BV Vitori,4,3,0,23,15,7.66,19,121.05,0,0,1,0,3,Afghanistan
BV Vitori,2,2,1,23,20*,23,13,176.92,0,0,0,2,2,South Africa
BV Vitori,6,5,1,37,17,9.25,50,74,0,0,1,3,2,India
BW Hilfenhaus,2,-,-,-,-,-,-,-,-,-,-,-,-,India
BW Hilfenhaus,1,-,-,-,-,-,-,-,-,-,-,-,-,Ireland
BW Hilfenhaus,2,1,1,0,0*,-,0,-,0,0,0,0,0,England
BW Hilfenhaus,3,1,1,0,0*,-,2,0,0,0,0,0,0,Sri Lanka
BW Hilfenhaus,2,2,2,0,0*,-,4,0,0,0,0,0,0,West Indies
C Campher,1,1,1,4,4*,-,3,133.33,0,0,0,0,0,U.S.A.
C Campher,3,2,0,10,8,5,12,83.33,0,0,0,1,0,Zimbabwe
C Campher,3,3,0,29,12,9.66,44,65.9,0,0,0,4,0,West Indies
C Campher,1,1,0,39,39,39,31,125.8,0,0,0,4,1,Sri Lanka
C Campher,2,1,0,54,54,54,54,100,0,1,0,5,1,South Africa
C Campher,1,1,0,62,62,62,59,105.08,0,1,0,8,1,Nepal
C Campher,6,4,0,61,36,15.25,80,76.25,0,0,0,6,0,Bangladesh
C Campher,3,3,0,73,43,24.33,107,68.22,0,0,0,7,2,New Zealand
C Campher,3,2,0,80,56,40,102,78.43,0,1,0,5,1,U.A.E.
C Campher,3,3,0,98,47,32.66,131,74.8,0,0,0,7,0,Afghanistan
C Campher,1,1,0,120,120,120,108,111.11,1,0,0,9,4,Scotland
C Campher,5,3,1,136,68,68,219,62.1,0,2,0,14,0,England
C Carter,1,1,0,2,2,2,14,14.28,0,0,0,0,0,Pakistan
C Carter,1,1,0,3,3,3,11,27.27,0,0,0,0,0,India
C Carter,3,2,0,21,18,10.5,43,48.83,0,0,0,2,0,U.A.E.
C Carter,3,3,0,30,16,10,38,78.94,0,0,0,7,0,P.N.G.
C Carter,3,2,0,58,43,29,80,72.5,0,0,0,7,0,Scotland
C de Grandhomme,1,-,-,-,-,-,-,-,-,-,-,-,-,Afghanistan
C de Grandhomme,1,-,-,-,-,-,-,-,-,-,-,-,-,Sri Lanka
C de Grandhomme,1,1,0,16,16,16,6,266.66,0,0,0,1,1,West Indies
C de Grandhomme,3,2,0,20,16,10,45,44.44,0,0,0,1,0,Netherlands
C de Grandhomme,4,2,1,52,37*,52,28,185.71,0,0,0,6,2,Bangladesh
C de Grandhomme,5,5,0,54,25,10.8,59,91.52,0,0,1,4,2,Australia
C de Grandhomme,7,7,0,91,38,13,116,78.44,0,0,0,6,3,England
C de Grandhomme,10,8,2,143,58*,23.83,115,124.34,0,1,0,16,4,India
C de Grandhomme,6,5,2,170,74*,56.66,146,116.43,0,2,1,15,6,Pakistan
C de Grandhomme,7,5,2,196,60,65.33,184,106.52,0,1,0,9,11,South Africa
C Floyd,1,-,-,-,-,-,-,-,-,-,-,-,-,Nepal
C Floyd,1,-,-,-,-,-,-,-,-,-,-,-,-,Oman
C Floyd,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
C Floyd,1,-,-,-,-,-,-,-,-,-,-,-,-,U.S.A.
C Floyd,1,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
C Floyd,1,1,1,0,0*,-,1,0,0,0,0,0,0,West Indies
C Floyd,1,1,0,2,2,2,4,50,0,0,0,0,0,Afghanistan
C Floyd,1,1,0,2,2,2,5,40,0,0,0,0,0,New Zealand
C Floyd,1,1,0,9,9,9,7,128.57,0,0,0,2,0,Sri Lanka
C Green,3,1,0,3,3,3,11,27.27,0,0,0,0,0,Zimbabwe
C Green,1,1,0,8,8,8,11,72.72,0,0,0,1,0,Netherlands
C Green,2,2,1,18,18,18,29,62.06,0,0,0,3,0,South Africa
C Green,1,1,1,20,20*,-,28,71.42,0,0,0,3,0,England
C Green,3,3,2,53,25*,53,63,84.12,0,0,0,2,2,Sri Lanka
C Green,3,3,1,79,40*,39.5,88,89.77,0,0,0,4,2,Pakistan
C Green,7,6,0,100,31,16.66,144,69.44,0,0,0,6,2,India
C Green,2,2,2,114,89*,-,104,109.61,0,1,0,12,3,New Zealand
C Gunasekara,1,-,-,-,-,-,-,-,-,-,-,-,-,Zimbabwe
C Hemraj,2,2,0,12,9,6,23,52.17,0,0,0,2,0,Bangladesh
C Hemraj,4,4,0,70,32,17.5,75,93.33,0,0,0,11,2,India
C Jonker,2,2,0,31,25,15.5,33,93.93,0,0,0,5,1,Zimbabwe
C Karunaratne,1,-,-,-,-,-,-,-,-,-,-,-,-,Bangladesh
C Karunaratne,1,-,-,-,-,-,-,-,-,-,-,-,-,Netherlands
C Karunaratne,2,2,0,35,24,17.5,66,53.03,0,0,0,4,0,New Zealand
C Karunaratne,3,3,1,51,21,25.5,100,51,0,0,0,1,1,England
C Karunaratne,3,3,1,59,36,29.5,69,85.5,0,0,0,2,2,South Africa
C Karunaratne,3,3,1,69,34,34.5,72,95.83,0,0,0,4,0,Zimbabwe
C Karunaratne,6,6,1,109,75,21.8,121,90.08,0,1,0,9,3,Australia
C Karunaratne,6,6,2,122,44*,30.5,130,93.84,0,0,0,11,2,India
C Kieswetter,1,1,0,14,14,14,26,53.84,0,0,0,1,1,Ireland
C Kieswetter,2,1,1,38,38*,-,39,97.43,0,0,0,3,0,West Indies
C Kieswetter,4,2,0,52,43,26,81,64.19,0,0,0,4,0,Pakistan
C Kieswetter,1,1,0,69,69,69,65,106.15,0,1,0,8,2,Scotland
C Kieswetter,5,4,1,88,33,29.33,103,85.43,0,0,0,7,3,South Africa
C Kieswetter,9,7,1,94,38,15.66,127,74.01,0,0,1,12,1,Australia
C Kieswetter,6,6,0,182,107,30.33,210,86.66,1,0,1,18,5,Bangladesh
C Kieswetter,5,5,1,204,72*,51,211,96.68,0,2,0,19,7,Sri Lanka
C Kieswetter,13,13,1,313,63,26.08,310,100.96,0,2,2,34,13,India
C Madande,1,-,-,-,-,-,-,-,-,-,-,-,-,Nepal
C Madande,1,1,0,5,5,5,15,33.33,0,0,0,0,0,West Indies
C Madande,2,2,1,18,12*,18,16,112.5,0,0,0,1,0,Ireland
C Madande,1,1,0,24,24,24,45,53.33,0,0,0,4,0,Bangladesh
C Madande,4,2,0,126,74,63,155,81.29,0,2,0,11,0,Netherlands
C McAuslan,1,1,0,8,8,8,28,28.57,0,0,0,0,0,Scotland
C McAuslan,1,1,0,27,27,27,44,61.36,0,0,0,4,0,U.A.E.
C Munro,2,1,0,9,9,9,14,64.28,0,0,0,0,0,Zimbabwe
C Munro,1,1,0,22,22,22,24,91.66,0,0,0,4,0,Afghanistan
C Munro,2,2,0,44,44,22,16,275,0,0,1,3,4,Ireland
C Munro,6,6,0,56,49,9.33,74,75.67,0,0,3,7,1,England
C Munro,5,5,0,85,49,17,124,68.54,0,0,0,6,2,Australia
C Munro,4,4,0,100,49,25,81,123.45,0,0,1,12,2,West Indies
C Munro,6,5,0,143,57,28.6,156,91.66,0,1,0,14,2,South Africa
C Munro,7,7,0,183,75,26.14,192,95.31,0,1,0,19,7,India
C Munro,7,6,1,195,87,39,168,116.07,0,2,0,24,5,Sri Lanka
C Munro,8,7,1,224,87,37.33,202,110.89,0,2,0,20,7,Bangladesh
C Overton,1,-,-,-,-,-,-,-,-,-,-,-,-,Australia
C Overton,3,2,1,18,18*,18,18,100,0,0,1,1,0,Pakistan
C Overton,3,3,1,50,32,25,58,86.2,0,0,0,3,1,India
C Sakariya,1,1,1,0,0*,-,1,0,0,0,0,0,0,Sri Lanka
C Viljoen,1,1,0,2,2,2,12,16.66,0,0,0,0,0,U.S.A.
C Viljoen,1,1,1,17,17*,-,11,154.54,0,0,0,2,0,Oman
C Zhuwao,1,1,0,0,0,0,1,0,0,0,1,0,0,Afghanistan
C Zhuwao,1,1,0,0,0,0,5,0,0,0,1,0,0,West Indies
C Zhuwao,1,1,0,18,18,18,9,200,0,0,0,3,1,Scotland
C Zhuwao,1,1,0,20,20,20,18,111.11,0,0,0,1,2,Ireland
C Zhuwao,1,1,0,45,45,45,25,180,0,0,0,6,3,Hong Kong
C Zhuwao,3,3,0,55,35,18.33,54,101.85,0,0,1,5,3,Bangladesh
CA Ingram,1,1,0,0,0,0,5,0,0,0,1,0,0,England
CA Ingram,4,3,0,14,13,4.66,13,107.69,0,0,1,3,0,Sri Lanka
CA Ingram,4,4,0,46,25,11.5,74,62.16,0,0,0,3,1,India
CA Ingram,1,1,0,46,46,46,43,106.97,0,0,0,7,0,Ireland
CA Ingram,1,1,0,73,73,73,63,115.87,0,1,0,6,2,West Indies
CA Ingram,1,1,0,82,82,82,107,76.63,0,1,0,7,1,Netherlands
CA Ingram,3,3,0,133,79,44.33,192,69.27,0,1,0,15,1,New Zealand
CA Ingram,3,2,0,144,124,72,134,107.46,1,0,0,9,4,Zimbabwe
CA Ingram,13,13,3,305,105*,30.5,393,77.6,2,0,3,32,1,Pakistan
CA Lynn,1,1,0,16,16,16,12,133.33,0,0,0,0,1,Pakistan
CA Lynn,3,3,0,59,44,19.66,77,76.62,0,0,1,5,2,South Africa
CA Pujara,2,2,0,13,13,6.5,28,46.42,0,0,1,2,0,Zimbabwe
CA Pujara,3,3,0,38,27,12.66,102,37.25,0,0,1,2,0,Bangladesh
CA Soper,1,1,0,1,1,1,11,9.09,0,0,0,0,0,Canada
CA Soper,1,1,0,1,1,1,8,12.5,0,0,0,0,0,West Indies
CA Soper,1,1,0,13,13,13,16,81.25,0,0,0,0,0,Jersey
CA Soper,1,1,0,25,25,25,40,62.5,0,0,0,0,0,Ireland
CA Soper,5,5,0,78,39,15.6,146,53.42,0,0,0,6,0,Hong Kong
CA Soper,9,8,3,78,19,15.6,148,52.7,0,0,0,3,1,U.A.E.
CA Soper,8,7,1,78,21,13,142,54.92,0,0,0,3,1,U.S.A.
CA Soper,6,6,2,115,29*,28.75,177,64.97,0,0,0,5,2,Oman
CA Soper,9,9,5,143,36*,35.75,252,56.74,0,0,2,7,1,Nepal
CA Soper,9,9,4,154,46*,30.8,248,62.09,0,0,1,8,2,Scotland
CA Young,1,-,-,-,-,-,-,-,-,-,-,-,-,Nepal
CA Young,1,-,-,-,-,-,-,-,-,-,-,-,-,U.S.A.
CA Young,1,1,0,0,0,0,3,0,0,0,1,0,0,Australia
CA Young,1,1,1,3,3*,-,3,100,0,0,0,0,0,Bangladesh
CA Young,3,2,1,3,2*,3,5,60,0,0,0,0,0,Netherlands
CA Young,4,1,1,3,3*,-,4,75,0,0,0,0,0,U.A.E.
CA Young,3,2,2,6,4*,-,3,200,0,0,0,1,0,Zimbabwe
CA Young,4,4,1,7,6,2.33,9,77.77,0,0,1,1,0,New Zealand
CA Young,4,2,0,8,8,4,21,38.09,0,0,1,0,0,South Africa
CA Young,4,1,1,11,11*,-,7,157.14,0,0,0,1,1,Scotland
CA Young,4,3,1,14,9,7,19,73.68,0,0,1,2,0,West Indies
CA Young,5,4,2,17,12*,8.5,21,80.95,0,0,1,1,1,Afghanistan
CA Young,6,3,2,53,40*,53,62,85.48,0,0,0,3,2,England
CAH Stevenson,2,2,0,6,4,3,13,46.15,0,0,0,0,0,Oman
CAH Stevenson,2,2,0,14,9,7,32,43.75,0,0,0,2,0,P.N.G.
CAH Stevenson,5,5,1,20,9,5,37,54.05,0,0,1,1,0,U.A.E.
CAH Stevenson,2,2,1,28,28*,28,40,70,0,0,1,1,0,Namibia
CAH Stevenson,3,3,1,36,19,18,49,73.46,0,0,0,5,0,Nepal
CAH Stevenson,4,4,2,37,34*,18.5,40,92.5,0,0,1,3,1,Scotland
CAK Rajitha,3,-,-,-,-,-,-,-,-,-,-,-,-,England
CAK Rajitha,1,-,-,-,-,-,-,-,-,-,-,-,-,Netherlands
CAK Rajitha,1,-,-,-,-,-,-,-,-,-,-,-,-,Oman
CAK Rajitha,1,-,-,-,-,-,-,-,-,-,-,-,-,U.A.E.
CAK Rajitha,1,-,-,-,-,-,-,-,-,-,-,-,-,West Indies
CAK Rajitha,1,1,0,0,0,0,1,0,0,0,1,0,0,Ireland
CAK Rajitha,3,2,2,1,1*,-,1,100,0,0,0,0,0,Bangladesh
CAK Rajitha,1,1,0,1,1,1,6,16.66,0,0,0,0,0,Scotland
CAK Rajitha,7,3,0,13,8,4.33,13,100,0,0,1,2,0,Afghanistan
CAK Rajitha,2,2,0,14,9,7,41,34.14,0,0,0,1,0,New Zealand
CAK Rajitha,5,3,1,33,33,16.5,41,80.48,0,0,1,4,1,South Africa
CAK Rajitha,6,5,4,41,17*,41,62,66.12,0,0,0,5,0,India
CAK Walton,4,3,0,17,17,5.66,31,54.83,0,0,2,1,0,New Zealand
CAK Walton,3,3,0,36,19,12,52,69.23,0,0,0,6,0,Pakistan
CB Mpofu,1,-,-,-,-,-,-,-,-,-,-,-,-,India
CB Mpofu,1,-,-,-,-,-,-,-,-,-,-,-,-,Kenya
CB Mpofu,4,-,-,-,-,-,-,-,-,-,-,-,-,New Zealand
CB Mpofu,5,-,-,-,-,-,-,-,-,-,-,-,-,Pakistan
CB Mpofu,1,-,-,-,-,-,-,-,-,-,-,-,-,Scotland
CB Mpofu,1,-,-,-,-,-,-,-,-,-,-,-,-,South Africa
CB Mpofu,2,-,-,-,-,-,-,-,-,-,-,-,-,U.A.E.
CB Mpofu,1,1,0,2,2,2,11,18.18,0,0,0,0,0,Australia
CB Mpofu,3,1,1,2,2*,-,4,50,0,0,0,0,0,Ireland
CB Mpofu,1,1,1,3,3*,-,5,60,0,0,0,0,0,Canada
CB Mpofu,5,3,0,4,3,1.33,18,22.22,0,0,1,0,0,Afghanistan
CB Mpofu,5,4,2,4,2*,2,10,40,0,0,1,0,0,West Indies
CB Mpofu,7,3,1,7,6,3.5,14,50,0,0,0,0,0,Sri Lanka
CB Mpofu,10,6,4,12,9*,6,25,48,0,0,1,0,0,Bangladesh
CB Sole,1,-,-,-,-,-,-,-,-,-,-,-,-,England
CB Sole,1,-,-,-,-,-,-,-,-,-,-,-,-,Netherlands
CB Sole,1,-,-,-,-,-,-,-,-,-,-,-,-,U.S.A.
CB Sole,1,-,-,-,-,-,-,-,-,-,-,-,-,West Indies
CB Sole,3,1,0,2,2,2,5,40,0,0,0,0,0,Hong Kong
CB Sole,3,1,0,2,2,2,12,16.66,0,0,0,0,0,Zimbabwe
CB Sole,1,1,0,3,3,3,5,60,0,0,0,0,0,New Zealand
CB Sole,1,1,0,4,4,4,7,57.14,0,0,0,0,0,P.N.G.
CB Sole,3,1,0,5,5,5,3,166.66,0,0,0,1,0,Nepal
CB Sole,2,2,1,7,7,7,10,70,0,0,0,1,0,Ireland
CB Sole,2,1,1,7,7*,-,4,175,0,0,0,1,0,Oman
CB Sole,8,4,1,9,4,3,10,90,0,0,0,1,0,U.A.E.
CB Sole,2,1,0,15,15,15,13,115.38,0,0,0,2,0,Namibia
CB Sole,1,1,0,17,17,17,21,80.95,0,0,0,2,0,Sri Lanka
CBRLS Kumara,1,-,-,-,-,-,-,-,-,-,-,-,-,England
CBRLS Kumara,1,-,-,-,-,-,-,-,-,-,-,-,-,Oman
CBRLS Kumara,1,-,-,-,-,-,-,-,-,-,-,-,-,U.A.E.
CBRLS Kumara,4,1,1,0,0*,-,4,0,0,0,0,0,0,Bangladesh
CBRLS Kumara,2,1,0,1,1,1,8,12.5,0,0,0,0,0,Pakistan
